step;type;amount;nameOrig;nameDest;isFraud
501948157;TRANSFER;200000.0;4550;f90e12f1272cf72d1ce3d26dfc8f8740;0
452718092;TRANSFER;2000.0;6891;f7492eccd201d138a6381c4c09c562e9;0
452595449;TRANSFER;144000.0;1299;01a3c776681777e314f564b1f9d3df27;0
452171932;TRANSFER;10000.0;1762;474bd9e607941b9bc40c6ce52d5e4a89;0
2684693378;TRANSFER;20000.0;4446;0f4b6e1a4bc070cdfdef75c13e38a3e6;0
2096229005;TRANSFER;50000.0;9180;19e67de31e68efdd2bf26352e217aa5c;0
451013142;TRANSFER;19000.0;9614;576cdebec728dd4ed7e4df49a0ef9d0a;0
452966691;TRANSFER;2000.0;3471;c4ea468194fa3162a9e67d10a761d7bb;0
2938056465;TRANSFER;150000.0;3732;f9dd7ef41e6d4e2db9829cb77aff5d9c;0
452171932;TRANSFER;300000.0;11158;47344e7b172a9693714f42a664759568;0
2937764287;TRANSFER;7272.0;631;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2934942089;TRANSFER;80000.0;785;770a5c20595f40fb1045532edceca1dc;0
2937943828;TRANSFER;1970.0;8052;1c5967f4768128565b8f0f83a61b158d;0
456167524;TRANSFER;5000.0;10634;b2df3f58e0521a63bba14760651acc9b;0
452966691;TRANSFER;20000.0;1817;c4ea468194fa3162a9e67d10a761d7bb;0
456640032;TRANSFER;116500.0;1921;0ae91b92ccf951347fc3d18c2f9568ad;0
2938935117;TRANSFER;12000.0;6262;61b2c1f7d0bb984fb788e40648b846b6;0
483362542;TRANSFER;100000.0;1511;a5f835f9f25b7d057272657cfaec871c;0
452171932;TRANSFER;150000.0;3218;47344e7b172a9693714f42a664759568;0
497439421;TRANSFER;800.0;4610;34431a284c906108484434cf8f85a6a2;0
2939106317;TRANSFER;40000.0;10206;9710247bcf1f730c0e14b2da0115d9eb;0
455708444;TRANSFER;6000.0;1719;2ef648ed4a8502079a351db6f335882f;0
2937782448;TRANSFER;80000.0;3220;3f0e255baa674faeb6e70ba79cede172;0
2934812537;TRANSFER;6000.0;4455;86dbb7bb9ea64526345ceae1d9ba2592;0
456591642;TRANSFER;10000.0;6375;59fb538d5c6a9b5853b5787a29c02102;0
456326660;TRANSFER;900.0;8059;3b6200f28be9543f7d3017e92c5a900d;0
450912073;TRANSFER;38900.0;9288;855e6eecc29198b34ac731de9df18d23;0
455896453;TRANSFER;3600.0;10381;19591475ce48dab379bcbbb35e6ba300;0
455814236;TRANSFER;20000.0;11129;d4996c42d2a915b8a0d5d5f21344dc07;0
2684034681;TRANSFER;5000.0;409;10d7b169ab61cb3d19f4833ff6a5c72d;0
2112587265;TRANSFER;6000.0;789;749612afaf1c8e725bbd49af3dc5a781;0
452718092;TRANSFER;11000.0;1310;f7492eccd201d138a6381c4c09c562e9;0
455896453;TRANSFER;1000.0;3429;b206a483ccd924488381fcc08a66a4c0;0
2933375279;TRANSFER;3000.0;10811;0c1de05ea765df1559aabe6d5e076133;0
2937939312;TRANSFER;3000.0;11057;56f40729d51a181b4a17fa03935b8ebb;0
454471150;TRANSFER;83000.0;5026;f92bbbc6d64b6312315cced7789a8937;0
452154710;TRANSFER;35000.0;7226;a07c9ec82a50c0e211bb2a8f4975942f;0
2112056958;TRANSFER;9000.0;8538;2a634633ccfc50d3d7220ea370f5db8b;0
2937920677;TRANSFER;9000.0;10937;356f49203ff697d5dfa94908272a7a97;0
2935588230;TRANSFER;30000.0;1362;f0d722fe560b8d757294b6eb9a17739b;0
455296083;TRANSFER;5000.0;1414;e3938781b3f7e10cb4b8371410945a3c;0
456173125;TRANSFER;2300.0;2816;142c13907a0c061064014a7dc98bc53c;0
2937859498;TRANSFER;5000.0;4410;1f1ec07ffa06b3258d49beb4fb3d9f63;0
456156194;TRANSFER;22000.0;4824;b749999ad5dd738f976c095995ce37cb;0
456112296;TRANSFER;21357.0;6115;46f52e2ac0b98d744aa8eaa36258a6eb;0
2934295459;TRANSFER;2000.0;6381;e1a6e2449e3ceb7a51c502c0b2c8490a;0
451099995;TRANSFER;20000.0;9341;2262949567ee2d33e8ece79a5945be40;0
2684371840;TRANSFER;11000.0;9769;49bd05dbeb272e3330af9d0fb3787021;0
2937668970;TRANSFER;1300.0;11019;b70b90aba4796e412d47bb698de4ca79;0
2937827669;TRANSFER;60000.0;10952;e2764316c0e77eb866047a877c06be91;0
455852784;TRANSFER;6000.0;3392;645fa6b90343b8d1ae1790a55abfde89;0
2095839711;TRANSFER;1400000.0;4317;8f41bc06105a3aeb54ad428065a565cd;0
455296083;TRANSFER;15000.0;1002;e3938781b3f7e10cb4b8371410945a3c;0
453005511;TRANSFER;100000.0;7082;738c9b64a8ee0795a967d7a64f681e5a;0
451004861;TRANSFER;10000.0;11670;b068ac1bd3e85db9c03a5f75f2f6854d;0
453076643;TRANSFER;30000.0;7556;c270178efc7e0b52ca658c1fd4d5447a;0
454061799;TRANSFER;15000.0;8397;da9e3968c1674324b56aa98463fd4b10;0
465356982;TRANSFER;8000.0;1792;9030efc541153c7eb82a2280c59cda34;0
2938383494;TRANSFER;15500.0;6555;c6f9e3fd3de88ee64741410546b54d1a;0
2937932347;TRANSFER;10000.0;8238;6fd44ed5dccfd0768a1c90712f9c9838;0
2937859498;TRANSFER;160000.0;10618;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2933493153;TRANSFER;4830.0;11791;a3ac51a60644220e632e01f55f612f7c;0
450724681;TRANSFER;20000.0;12062;b1bad967c9a07c387478a24f700412f8;0
2684371840;TRANSFER;10000.0;12241;49bd05dbeb272e3330af9d0fb3787021;0
2112334789;TRANSFER;64000.0;12330;d5b85ff949eb8ac79d7dbc91932e892c;0
2937630576;TRANSFER;2060.0;7452;15b7ae881d88fd7b0adae50d1b20146a;0
453637809;TRANSFER;20000.0;10141;3083f95f2c8a4eab497ce1ca83b91282;0
2934942089;TRANSFER;28200.0;11558;770a5c20595f40fb1045532edceca1dc;0
2933375279;TRANSFER;50000.0;11692;0c1de05ea765df1559aabe6d5e076133;0
453076643;TRANSFER;5000.0;12420;111c23045d44c3bcc77aa0be7f330081;0
2938208716;TRANSFER;6000.0;12601;38c20c5a5444ca6412b5f5bdee4dd0e2;1
452910230;TRANSFER;1890.0;2485;0d03921c089363718479d98df30b5aad;0
2933375279;TRANSFER;31000.0;11561;0c1de05ea765df1559aabe6d5e076133;0
2094903392;TRANSFER;176000.0;433;22d0ae50c6c7c2b0d44c836ee8dbf494;0
2937769334;TRANSFER;25761.0;535;81207b31c5ee5a0cc6d898636e4c395a;0
1286648072;TRANSFER;38000.0;4498;a0058777650c8e08b9c79023de9d6173;0
454326351;TRANSFER;10000.0;5530;4d8e3912320b9c6c82ccc68eb893afcb;0
456355739;TRANSFER;1000.0;7157;5474be9abe881a40790bdaa1d324f43b;0
456223991;TRANSFER;60000.0;7946;f9e2ec4409f5c37dc6466d2d4bc9caca;0
2937859498;TRANSFER;3000.0;1763;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2112406217;TRANSFER;1500.0;3933;73f1c63c8320eb69ca1922f83502fbf6;0
456112296;TRANSFER;190000.0;5217;02586bb1848d5befd6641a472404c96f;0
2095839711;TRANSFER;137000.0;9757;3b16585f02e7d753ff8bffa24da81184;0
2933493153;TRANSFER;20000.0;887;d677d4e1a0f625e1ad746ea950c9dca9;0
456156194;TRANSFER;1300.0;4965;9b6361b85637b50ffc1f5ddad4fda627;0
465356982;TRANSFER;3000.0;7843;9030efc541153c7eb82a2280c59cda34;0
453006901;TRANSFER;100000.0;1610;8e4b0af3b62e7d53de4fea05504856f2;0
454192001;TRANSFER;2000.0;3526;8dcd54aff2bed39549bfdda91802e9e0;0
455896453;TRANSFER;1000.0;4502;b206a483ccd924488381fcc08a66a4c0;0
2935588230;TRANSFER;3000.0;5893;f0d722fe560b8d757294b6eb9a17739b;0
2933793982;TRANSFER;22011.192;3842;ee2773475865bf97de9b3ca63361c599;0
2933493153;TRANSFER;10000.0;3891;d677d4e1a0f625e1ad746ea950c9dca9;0
2933725046;TRANSFER;5000.0;1429;639bd8a0613721b132d1778ea861238c;0
2937759666;TRANSFER;123000.0;12816;7792f9dc687c78bb895d97eda2be08c7;0
2937759666;TRANSFER;5000.0;13084;22b84292f0ebce65ad0808342615a03b;0
452966691;TRANSFER;13000.0;2649;c4ea468194fa3162a9e67d10a761d7bb;0
2938023904;TRANSFER;11000.0;4654;9da144223d8f6574c72fa67e7490a3fb;0
2112587265;TRANSFER;285000.0;7051;749612afaf1c8e725bbd49af3dc5a781;0
2938757242;TRANSFER;93000.0;2398;2021b71a0a413615826d2770c672e5c3;0
454326351;TRANSFER;10000.0;8891;abacaca0b59383863774bdeb81e77204;0
455296083;TRANSFER;4000.0;10424;e3938781b3f7e10cb4b8371410945a3c;0
497439421;TRANSFER;2000.0;11165;34431a284c906108484434cf8f85a6a2;0
501247811;TRANSFER;10000.0;11240;969a6196b270f43ecddd199ba29d8095;0
456064118;TRANSFER;66000.0;632;bec48a09a219a13dc9d82606fb0ed275;0
451004861;TRANSFER;7800.0;952;b068ac1bd3e85db9c03a5f75f2f6854d;0
451004861;TRANSFER;1000.0;1258;b068ac1bd3e85db9c03a5f75f2f6854d;0
2937920677;TRANSFER;3000.0;3116;4cba6391212f29eb3733941417d31e2b;0
453633402;TRANSFER;35000.0;3168;e605eb667753e89fd75ceece0a8b0cfd;0
456173125;TRANSFER;117000.0;5331;889967fc95bdc8b8980fcd76e6672b7f;0
2934995000;TRANSFER;2000.0;5900;126db709459f8d87340b6b42a914c89c;0
2112800905;TRANSFER;1200.0;6689;c3c8daddee7d043dacec933a269a7a34;0
2937859498;TRANSFER;6000.0;6795;1f1ec07ffa06b3258d49beb4fb3d9f63;0
456175450;TRANSFER;40000.0;790;ba51c27740a3fa59e298274df7380ef2;0
454732825;TRANSFER;70000.0;8995;1ce3a94e57d90195e2ef27c2b90a0d80;0
452171932;TRANSFER;70000.0;11280;47344e7b172a9693714f42a664759568;0
2112688594;TRANSFER;10000.0;11742;61df2818aadd21fe4f21d2710c33890e;0
456167524;TRANSFER;5000.0;1828;68d6b46306e875bfe51d6b5ab278f88b;0
2933375279;TRANSFER;20000.0;2092;0c1de05ea765df1559aabe6d5e076133;0
2937668970;TRANSFER;7000.0;7643;7fc3568e388a9b8fad9ff224b240b471;0
452951313;TRANSFER;300.0;865;e24eaeb14e2026ff76ad18a1bf43ccc0;0
454460311;TRANSFER;164000.0;924;25003119234ec2a49a53c1bd23f17452;0
455975954;TRANSFER;1500.0;4771;1200279e0c48729461920c20ba248475;0
455296083;TRANSFER;4000.0;6485;e3938781b3f7e10cb4b8371410945a3c;0
2937764287;TRANSFER;26500.0;7594;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2935480038;TRANSFER;4000.0;8846;95de063e416d1c4a2c8d22fd842dffff;0
453076643;TRANSFER;10000.0;9145;111c23045d44c3bcc77aa0be7f330081;0
2937764287;TRANSFER;700.0;11788;ef8fbc05a5c7b7f022d47b72654a9e1a;0
455852784;TRANSFER;2000.0;4836;66d5e89ad96d8f233443cb1c455e77ec;0
452154710;TRANSFER;5000.0;12654;c2082f252fbcbf42f0f876f183207314;0
454061799;TRANSFER;3200.0;11712;da9e3968c1674324b56aa98463fd4b10;0
456445886;TRANSFER;2000000.0;12444;b2a4fb71e4003025cf44686113a7bd67;0
450724681;TRANSFER;40000.0;12788;b1bad967c9a07c387478a24f700412f8;0
2937769334;TRANSFER;600.0;12850;992cc40ebee1f153f6c24bc5f1655c93;0
2937649420;TRANSFER;5000.0;6131;d81e3bd095e0581d0b03618ea8ed5654;0
454326351;TRANSFER;15000.0;13085;abacaca0b59383863774bdeb81e77204;0
2685248091;TRANSFER;50000.0;12224;3e5405501cdfe6eb9de15d1b69541e23;0
2937668970;TRANSFER;5000.0;12699;7fc3568e388a9b8fad9ff224b240b471;0
2112800905;TRANSFER;1000.0;12749;c3c8daddee7d043dacec933a269a7a34;0
456591642;TRANSFER;80000.0;2577;4f48f680848729fe5df1fe4a91dcce1f;0
456167524;TRANSFER;1000.0;3085;b2df3f58e0521a63bba14760651acc9b;0
455910705;TRANSFER;100000.0;12876;48b4978ab7bafdfcf99d5eb03a199557;0
465356982;TRANSFER;1113.0;12946;9030efc541153c7eb82a2280c59cda34;0
2937708912;TRANSFER;180000.0;13067;5ac02773e24145d7d1180616c73fb23f;0
2933375279;TRANSFER;3000.0;5418;0c1de05ea765df1559aabe6d5e076133;0
2937920677;TRANSFER;58000.0;5777;0b07835eef21a18be4bd3538f8944e33;0
452154710;TRANSFER;10000.0;11414;c2082f252fbcbf42f0f876f183207314;0
1286648072;TRANSFER;15000.0;5990;71a9bdfa4fd933d2adeceddb449dfa22;0
2933493153;TRANSFER;4000.0;6465;d677d4e1a0f625e1ad746ea950c9dca9;0
2933725046;TRANSFER;4000.0;9418;639bd8a0613721b132d1778ea861238c;0
452171932;TRANSFER;150000.0;10963;26e0a7154a1c9d2eeff33f2a7fde14b1;0
452262441;TRANSFER;-50000.0;11118;5c56843c72414d4269d154a979116afe;0
452195675;TRANSFER;150000.0;11564;ce524fecdd86c6979db1a11a140a40c8;0
2937759666;TRANSFER;35000.0;6675;22b84292f0ebce65ad0808342615a03b;0
453005511;TRANSFER;100000.0;8783;9a479e62510f2e77488d929ce068e3a0;0
2112686417;TRANSFER;50000.0;9759;a8087899dcc965fcc21c605cf6ab84de;0
2935544871;TRANSFER;41902.0;1354;264056829227ea7fbaf46fad95ca6ed6;0
2933493153;TRANSFER;20006.0;10596;9a479e62510f2e77488d929ce068e3a0;0
456445886;TRANSFER;100000.0;10765;7ab76ce2a8f90efcb5ff8d4c2c2d3695;0
453055831;TRANSFER;5000.0;12812;1cacea3e517803f0f3ca2a7a7cee33d5;0
2937859498;TRANSFER;1000.0;13017;1f1ec07ffa06b3258d49beb4fb3d9f63;0
456112296;TRANSFER;24934.5;963;97992571d4d15365d7f47ac225da1070;0
1286648072;TRANSFER;3000.0;3188;71a9bdfa4fd933d2adeceddb449dfa22;0
455956619;TRANSFER;50000.0;8605;c43ad3ea2a28aae50c6daf9fc4213443;0
455852784;TRANSFER;10000.0;12755;c7b14bf2c1c938a0509088522795fdce;0
453076643;TRANSFER;10000.0;10955;111c23045d44c3bcc77aa0be7f330081;0
2937762710;TRANSFER;600.0;12597;10f407b4f3d1ab6f50fce06613d6f611;0
2934995000;TRANSFER;26276.5188;12951;c1dd3964318e9b385c027999650ca9c7;0
455852784;TRANSFER;5000.0;8184;66d5e89ad96d8f233443cb1c455e77ec;0
456445886;TRANSFER;30000.0;9692;7ab76ce2a8f90efcb5ff8d4c2c2d3695;0
500672702;TRANSFER;350.0;12211;3f89cd2bb3f24fd98377bbc42be17771;0
2684691837;TRANSFER;102000.0;12560;0387486ac7a7197ca8deb984b07c55dc;0
2935588230;TRANSFER;3000.0;4118;f0d722fe560b8d757294b6eb9a17739b;0
2933375279;TRANSFER;10000.0;9310;0c1de05ea765df1559aabe6d5e076133;0
2937859498;TRANSFER;3000.0;10830;1f1ec07ffa06b3258d49beb4fb3d9f63;0
454471150;TRANSFER;17000.0;12729;f92bbbc6d64b6312315cced7789a8937;0
452718092;TRANSFER;5500.0;4602;f7492eccd201d138a6381c4c09c562e9;0
501247811;TRANSFER;200000.0;4189;9a3713a232fd6ef401a3441a96db6cdb;1
2938063812;TRANSFER;10000.0;10328;a15d4c5e84db6bc70589534e35e494e4;0
2937759666;TRANSFER;123000.0;11157;7792f9dc687c78bb895d97eda2be08c7;0
2934079753;TRANSFER;30000.0;1401;0afb567220cdc0a2aa1a11662c259256;0
456112296;TRANSFER;22000.0;1608;400c1802ba0f0860d7071b04aae5f068;0
454086659;TRANSFER;10000.0;2235;2934f2bd5181c6ae89bb8ecc90888bed;0
455536283;TRANSFER;10000.0;6367;456df69c93f581a12ac8b6b4f901cc83;0
2112688594;TRANSFER;400.0;8731;61df2818aadd21fe4f21d2710c33890e;0
453423845;TRANSFER;30000.0;980;8b951674204f84020ebcd8d99b6cb29c;0
452518788;TRANSFER;7000.0;1558;bff5d660fad116d99cc300a0d6e29088;0
456167524;TRANSFER;20000.0;5533;a105a22201f974b2e13e818b71b5eef4;0
456513544;TRANSFER;168000.0;7684;4f6c15bb2445583d4a5c363028efd5aa;1
455536283;TRANSFER;2000.0;9034;456df69c93f581a12ac8b6b4f901cc83;0
2112688594;TRANSFER;1000.0;2196;61df2818aadd21fe4f21d2710c33890e;0
455852784;TRANSFER;1000.0;2248;645fa6b90343b8d1ae1790a55abfde89;0
465356982;TRANSFER;2000.0;4770;9030efc541153c7eb82a2280c59cda34;0
455975954;TRANSFER;2000.0;9532;36bcd115b5be589cc51736fe0e84f618;0
455956619;TRANSFER;600000.0;5078;c43ad3ea2a28aae50c6daf9fc4213443;0
455852784;TRANSFER;5000.0;5957;66d5e89ad96d8f233443cb1c455e77ec;0
456575558;TRANSFER;2300.0;9996;881634846ca132371fed390271a7b096;0
452171932;TRANSFER;340000.0;10385;47344e7b172a9693714f42a664759568;0
2935544871;TRANSFER;41896.0;10559;264056829227ea7fbaf46fad95ca6ed6;0
2935588230;TRANSFER;5000.0;10938;f0d722fe560b8d757294b6eb9a17739b;0
2095839711;TRANSFER;494000.0;11281;745b336a71f3778b09d63080d326b2ae;0
2937759666;TRANSFER;20000.0;10981;22b84292f0ebce65ad0808342615a03b;0
2937918969;TRANSFER;2000.0;8288;dc13492c43cebd5bc8717f07d44f11f9;0
2934812537;TRANSFER;2350.0;12342;62d8843059806fb72fe34d0814cc8850;0
2684034681;TRANSFER;175000.0;12991;99e40edba508790ea9e0ef6992157797;1
456064118;TRANSFER;300000.0;869;14070571db231612cc3109407e9d35a9;1
456000634;TRANSFER;10000.0;1686;7103971fccb9e1fdf1fa69b93892f1f5;0
456112296;TRANSFER;23000.0;6024;5964476b74680376a382cefbf93f3280;0
451099995;TRANSFER;20000.0;10443;2262949567ee2d33e8ece79a5945be40;0
2937708912;TRANSFER;5000.0;10701;e9775740c162065df7fd33e33bfb86e2;0
2937764287;TRANSFER;560.0;12561;ef8fbc05a5c7b7f022d47b72654a9e1a;0
451013142;TRANSFER;25533.0;12583;576cdebec728dd4ed7e4df49a0ef9d0a;0
454326351;TRANSFER;40000.0;12848;abacaca0b59383863774bdeb81e77204;0
2937920677;TRANSFER;50000.0;792;f3ace99f57e765fd13031b1d661b0556;0
2934812537;TRANSFER;12560.0;1533;395a01d57a8a7c99e7196dbfec50d7b4;0
451099995;TRANSFER;10000.0;12651;2c286314b308ece42dd816de83a2144b;0
2112800905;TRANSFER;30000.0;11406;c3c8daddee7d043dacec933a269a7a34;0
2112800905;TRANSFER;1000.0;3098;c3c8daddee7d043dacec933a269a7a34;0
456064118;TRANSFER;5000.0;5987;dadb8057d800959fbd62aa66e33e2cbb;0
465356982;TRANSFER;3000.0;2697;9030efc541153c7eb82a2280c59cda34;0
2937759666;TRANSFER;24000.0;4134;22b84292f0ebce65ad0808342615a03b;0
465356982;TRANSFER;5000.0;1654;9030efc541153c7eb82a2280c59cda34;0
2937762710;TRANSFER;2000.0;1810;c72b4a665a941c85a90cbb95a32b1a0f;0
2937859498;TRANSFER;20000.0;5160;1f1ec07ffa06b3258d49beb4fb3d9f63;0
455536283;TRANSFER;20000.0;9890;456df69c93f581a12ac8b6b4f901cc83;0
2938757242;TRANSFER;92000.0;11082;2021b71a0a413615826d2770c672e5c3;0
452910230;TRANSFER;7457.0;11656;140ef1cf5632f8825d43d79415cdd741;0
452139692;TRANSFER;59000.0;3426;2c535cf793c342d6f82325332e48e591;0
456649741;TRANSFER;295000.0;10208;0a8392672afd74eac67ce8c3de84850c;0
455296083;TRANSFER;2000.0;3792;e3938781b3f7e10cb4b8371410945a3c;0
2937782448;TRANSFER;5000.0;5226;3f0e255baa674faeb6e70ba79cede172;0
455975954;TRANSFER;1000.0;5436;36bcd115b5be589cc51736fe0e84f618;0
2937668970;TRANSFER;40000.0;8534;7fc3568e388a9b8fad9ff224b240b471;0
456112296;TRANSFER;46516.5;1211;d0dd6059dc1330bab6d282957bd9c2ba;0
465356982;TRANSFER;6400.0;3943;9030efc541153c7eb82a2280c59cda34;0
2685175517;TRANSFER;20000.0;7323;6cb9048bdc967ec6b2c8210500c87ec9;0
2938000220;TRANSFER;60000.0;4265;b158990187a7984552bcfe2087529758;0
2937827669;TRANSFER;26000.0;12797;e2764316c0e77eb866047a877c06be91;0
2685248091;TRANSFER;20000.0;9308;3e5405501cdfe6eb9de15d1b69541e23;0
2937833270;TRANSFER;20000.0;11933;8dcff4ba1a429c91969dc5d013598abe;0
455814236;TRANSFER;1900.0;12599;d4996c42d2a915b8a0d5d5f21344dc07;0
2937920677;TRANSFER;50000.0;12763;7ad6cc75718f352aa208bbfb8d918ab3;0
2934942089;TRANSFER;80000.0;3240;770a5c20595f40fb1045532edceca1dc;0
501948157;TRANSFER;200000.0;7819;f90e12f1272cf72d1ce3d26dfc8f8740;0
455852784;TRANSFER;37000.0;12809;66d5e89ad96d8f233443cb1c455e77ec;0
2938208716;TRANSFER;40940.0;12923;47ddd1cd50c02368ca46a9928790f061;0
456000634;TRANSFER;100000.0;13063;87b698d1edae13c21ce86678de3b8546;0
455852784;TRANSFER;20000.0;4941;645fa6b90343b8d1ae1790a55abfde89;0
455296083;TRANSFER;35000.0;6923;e3938781b3f7e10cb4b8371410945a3c;0
2937759666;TRANSFER;10000.0;8811;22b84292f0ebce65ad0808342615a03b;0
455296083;TRANSFER;73000.0;12340;e3938781b3f7e10cb4b8371410945a3c;0
2934995000;TRANSFER;12907.807;12940;295dd1e69e8809d666997f27c5170dc8;0
453720887;TRANSFER;100000.0;4530;dafafedfde736200374c7645f5f4be65;0
456173125;TRANSFER;156000.0;1089;714691bf7ba0f87723004471d3ec62c4;0
2937778211;TRANSFER;100000.0;3138;b49b59c3f532de501500eb6ac7a1ffb5;0
455872078;TRANSFER;90000.0;1184;07c79babfb09d7bc48d0fb0eed091a38;0
2933375279;TRANSFER;20000.0;5145;0c1de05ea765df1559aabe6d5e076133;0
2933083574;TRANSFER;9380.0;7140;a6b911a3213e689864499f70878aefdc;0
2933375279;TRANSFER;224000.0;1849;0c1de05ea765df1559aabe6d5e076133;0
452171932;TRANSFER;100000.0;2476;47344e7b172a9693714f42a664759568;0
454360696;TRANSFER;112000.0;6611;9412cc74cb6de4fd0185d3ccd382bd9f;0
452718092;TRANSFER;4000.0;7248;f7492eccd201d138a6381c4c09c562e9;0
2095839711;TRANSFER;50000.0;9068;3cc4014ea29c9c6cf5e7a7449c78793a;0
2684034681;TRANSFER;5000.0;10622;10d7b169ab61cb3d19f4833ff6a5c72d;0
2934593904;TRANSFER;3750.0;896;8c9717b2c8ecebef8b9e7d3b623d6c51;0
1286648072;TRANSFER;5000.0;6380;71a9bdfa4fd933d2adeceddb449dfa22;0
2937764287;TRANSFER;22000.0;9906;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2937607295;TRANSFER;2184.0;10558;73cd570190c187d695c4cce6c99c7055;0
2937782448;TRANSFER;7000.0;3591;3f0e255baa674faeb6e70ba79cede172;0
2683930531;TRANSFER;10000.0;5546;6208ba4394c05186d14887ec3c368507;0
501247811;TRANSFER;40000.0;7436;c22728de8e0b2ff6bb27c533ddb93e75;0
454732825;TRANSFER;750.0;5139;1ce3a94e57d90195e2ef27c2b90a0d80;0
454460311;TRANSFER;200000.0;12678;a109fd20be9ec789f7e6509eda0178ea;0
456000634;TRANSFER;5000.0;11858;87b698d1edae13c21ce86678de3b8546;0
501247811;TRANSFER;153000.0;1548;2d04eb984c4e3dc3da3de099081a60f0;0
2937762710;TRANSFER;10000.0;1599;1ae8ce6370fc6d44b8408787fde4b75c;0
452274831;TRANSFER;20000.0;2590;eb73122c4d7478bb4e3189b32630c20c;0
456173125;TRANSFER;50000.0;6304;1e5842fc8296fc12eb0bc32ab72e9403;1
2937827669;TRANSFER;100000.0;6887;e2764316c0e77eb866047a877c06be91;0
2095839711;TRANSFER;5000.0;10367;80f7d8aeafb62f565ee6bc617baecce5;0
2937708912;TRANSFER;100000.0;10497;e9775740c162065df7fd33e33bfb86e2;0
2937782448;TRANSFER;30000.0;7470;3f0e255baa674faeb6e70ba79cede172;0
453173126;TRANSFER;100000.0;10195;1335173cb45e97cbf9c5b56d244b2017;0
2094903392;TRANSFER;1500.0;1257;76d7c37b56e3f55d251e0c2be5e5b162;0
2937859498;TRANSFER;70000.0;1667;1f1ec07ffa06b3258d49beb4fb3d9f63;0
453720887;TRANSFER;14000.0;2034;58c42b30d7bae1fede1c52381aac533d;0
455148370;TRANSFER;10000.0;4714;26c205c52fb0d2f620389bed3bf072ec;0
453720887;TRANSFER;11000.0;5744;bee9a10bc22c161b1c24ffee7fe89c0e;0
2935076378;TRANSFER;248300.0;6215;781b0758d16d2b8dd959823694bc41eb;0
453055831;TRANSFER;5000.0;7273;c759542130fdd1be9959b0d256487f47;0
456112296;TRANSFER;16864.32;7796;46f52e2ac0b98d744aa8eaa36258a6eb;0
498811236;TRANSFER;500.0;1160;5b8673bac61c2f1050867aeed437a5bf;0
501948157;TRANSFER;1000.0;1928;4c2c09119bb944976a319b6a6fde7b89;0
2933793914;TRANSFER;59600.0;2399;56a897b9ba8c4bfeea27d0853577da42;0
2933493153;TRANSFER;10200.0;8430;d677d4e1a0f625e1ad746ea950c9dca9;0
2938983937;TRANSFER;71000.0;8689;f3e377840200b626f9d54d39b343bc85;0
465356982;TRANSFER;5000.0;5385;9030efc541153c7eb82a2280c59cda34;0
2933375279;TRANSFER;6500.0;5902;0c1de05ea765df1559aabe6d5e076133;0
2937932020;TRANSFER;23700.0;6535;0994c156360d88b500dbead6432b2952;0
456151884;TRANSFER;5000.0;9192;86f9023d9a028ef625bc6e0d65910951;0
455616004;TRANSFER;107150.0;10383;43602addbb0dad772037d31e39a56f51;0
2684218560;TRANSFER;5000.0;928;987e5457ac8a84ba27a3293ad338fea6;0
2112800905;TRANSFER;32000.0;12209;c3c8daddee7d043dacec933a269a7a34;0
2938063812;TRANSFER;1500.0;12413;7bb3ecac59b19e39d8f2e263f29f8788;0
2938023904;TRANSFER;5000.0;12836;9da144223d8f6574c72fa67e7490a3fb;0
2933793982;TRANSFER;19477.854;131;f6d89d05d86d8ccad51b01e95048fd75;0
2933793982;TRANSFER;900.0;199;f352ff89bd8ba8fcc242dd7c6689fe63;0
453423845;TRANSFER;40000.0;2315;8b951674204f84020ebcd8d99b6cb29c;0
455852784;TRANSFER;5000.0;4066;645fa6b90343b8d1ae1790a55abfde89;0
489835371;TRANSFER;1930.0;8029;11b18e8f05bbd1e5c155682d977c7193;0
2933493153;TRANSFER;3412.92;11111;d677d4e1a0f625e1ad746ea950c9dca9;0
2934704401;TRANSFER;6000.0;11184;54dff19c6731ff0b5589627834cc6284;0
456591642;TRANSFER;5000.0;1243;59fb538d5c6a9b5853b5787a29c02102;0
2685248091;TRANSFER;5000.0;1756;af2d1bc5e895ae2e33d17e831fa81877;0
452518788;TRANSFER;5000.0;2948;7d3fbd4cb8e16a0660c28187bc53fda8;0
1286648072;TRANSFER;10000.0;3205;71a9bdfa4fd933d2adeceddb449dfa22;0
2938678288;TRANSFER;54000.0;2441;ab9bb758a33b0bf064355d09cd166318;0
2937764287;TRANSFER;2000.0;5634;ef8fbc05a5c7b7f022d47b72654a9e1a;0
453055831;TRANSFER;1800.0;3369;c759542130fdd1be9959b0d256487f47;0
454061799;TRANSFER;14500.0;10028;900b2dd4fb35d94bba086afd3009f61d;0
2937649420;TRANSFER;155000.0;5272;1ff4c4d2a99c64aa1b1b26474b12f31d;0
456156194;TRANSFER;5000.0;8106;b749999ad5dd738f976c095995ce37cb;0
452274831;TRANSFER;25000.0;10720;eb73122c4d7478bb4e3189b32630c20c;0
